SessionID,UserID,StartTime,EndTime,Genre,DeviceType,SubscriptionType,Region,DurationMinutes,WatchMinutes,CompletionRate,BufferEvents,BitrateMbps,UserRating,PeakHours,PauseCount,VolumeChanges,AdSkips
SSN102074,USR3167,2024-11-14T23:40:03,2024-11-15T00:45:03,Animation,Tablet,Standard,Canada,66,30,,2,3.11,3.7,Yes,1,4,1
SSN102075,USR7459,2024-11-20T20:18:48,2024-11-20T23:14:48,Action,Tablet,Premium,Australia,178,125,0.71,1,2.98,5,Yes,0,1,0
SSN102076,USR9151,2024-08-08T05:54:49,2024-08-08T08:02:49,Drama,Mobile,Premium,Canada,123,104,,1,3.91,4.3,No,1,3,0
SSN102077,USR9497,2024-11-04T15:45:46,2024-11-04T16:22:46,Horror,Tablet,Standard,Germany,33,36,0.96,4,3.67,4.5,No,0,3,1
SSN102078,USR8655,2024-06-07T06:05:17,2024-06-07T06:53:17,Horror,Mobile,Standard,France,44,30,0.61,1,3.46,4.2,No,1,4,2
SSN102079,USR4942,2024-10-08T15:25:40,2024-10-08T17:34:40,Sci-Fi,Smart TV,Premium,UK,132,118,0.95,1,2.55,4.1,No,1,5,0
SSN102080,USR6138,2024-09-12T20:07:16,2024-09-12T21:58:16,Action,GAME CONSOLE,Standard,US,109,85,0.76,1,2.42,4.4,Yes,0,1,1
SSN102081,USR9860,2024-04-05T09:07:51,2024-04-05T11:53:51,Action,Mobile,Basic,UK,163,141,0.86,1,3.17,3.8,No,2,0,0
SSN102082,USR9062,2024-01-25T12:52:43,2024-01-25T15:52:43,Horror,Tablet,Basic,US,178,148,0.81,1,2.57,3.9,No,2,0,1
SSN102083,USR8378,2024-08-20T07:01:13,2024-08-20T08:45:13,Sci-Fi,Mobile,Basic,Canada,104,106,0.98,3,1.98,4.9,No,1,4,4
SSN102084,USR1284,2024-01-31T12:01:24,2024-01-31T14:06:24,Animation,Smart TV,Standard,Canada,125,12,0.11,0,4.49,4.5,No,0,0,1
SSN102085,USR4125,2024-06-14T19:58:21,2024-06-14T21:37:21,Documentary,Smart TV,Premium,Brazil,103,98,1,1,4.58,4,Yes,2,1,0
SSN102086,USR4144,2024-12-24T21:39:13,2024-12-25T00:36:13,Romance,Game Console,Standard,France,172,122,0.69,1,,,Yes,2,1,2
SSN102087,USR4010,2024-11-26T10:26:32,2024-11-26T11:10:32,Documentary,Mobile,Basic,India,43,28,0.68,1,4.11,3.6,No,2,3,0
SSN102088,USR8911,2024-02-02T06:30:36,2024-02-02T06:56:36,Sci-Fi,Game Console,Premium,france,29,19,0.76,0,2.68,4.3,No,1,1,0
SSN102089,USR1117,2024-05-13T07:32:40,2024-05-13T08:15:40,drama,Game Console,Basic,UK,40,26,0.56,2,4.17,4.4,No,4,3,0
SSN102090,USR6324,2024-11-12T06:43:49,2024-11-12T08:06:49,Horror,Game Console,Basic,Canada,84,59,0.68,6,2.18,5,No,1,4,1
SSN102091,USR2266,2024-12-18T16:52:21,2024-12-18T17:32:21,Animation,SmartTV,Basic,India,43,40,0.98,0,4.02,4.4,No,0,2,1
SSN102092,USR8270,2024-02-14T08:56:52,2024-02-14T09:40:52,Drama,Tablet,Standard,France,44,30,0.78,2,2.55,3.9,No,1,3,0
SSN102093,USR6702,2024-05-30T23:16:22,2024-05-31T01:55:22,Action,Tablet,Basic,France,161,128,0.8,4,4.65,4.6,Yes,0,2,1
SSN102094,USR7776,2024-05-17T04:31:20,2024-05-17T05:29:20,Comedy,Smart TV,Standard,Brazil,62,24,0.44,0,4.59,4.5,No,2,2,0
SSN102095,USR6288,2024-02-02T15:53:58,2024-02-02T17:20:58,Drama,PC,Standard,Brazil,88,68,0.77,4,3.73,3.3,No,1,2,3
SSN102096,USR7843,2024-09-02T15:48:40,2024-09-02T17:20:40,Action,Tablet,Premium,Canada,91,56,,1,3.42,,No,1,2,0
SSN102097,USR8405,2024-04-03T13:22:55,2024-04-03T15:35:55,Romance,Game Console,Standard,Brazil,134,98,0.76,0,,3.4,No,2,4,1
SSN102098,USR4000,2024-04-25T17:47:47,2024-04-25T20:35:47,Documentary,Smart TV,Premium,US,168,79,0.45,2,,4.9,No,2,1,0
SSN102099,USR9278,2024-05-03T14:57:28,2024-05-03T17:42:28,Romance,Game Console,Standard,US,164,144,0.86,0,3.99,2.9,No,0,1,0
SSN102100,USR7296,2024-08-04T16:52:35,2024-08-04T19:30:35,Drama,Game Console,Basic,India,158,95,0.57,1,3.31,4.5,No,4,1,0
SSN102101,USR6728,2024-11-30T07:04:38,2024-11-30T08:40:38,Animation,Smart TV,Standard,Canada,97,45,0.46,1,,4.2,No,1,5,2
SSN102102,USR1429,2024-06-08T03:28:00,2024-06-08T04:01:00,Sci-Fi,Mobile,Basic,France,36,19,0.66,1,2.72,1.8,No,1,5,0
SSN102103,USR6729,2024-12-29T07:12:04,2024-12-29T08:08:04,Sci-Fi,PC,Standard,UK,58,59,0.99,1,3.53,4.9,No,0,1,1
SSN102104,USR1860,2024-04-07T05:42:37,2024-04-07T08:04:37,documentary,Game Console,Premium,Australia,142,146,1,2,3,4.9,No,3,2,0
SSN102105,USR9499,2024-10-20T03:05:06,2024-10-20T03:29:06,Romance,Mobile,Premium,India,23,13,0.63,2,3.01,4.4,No,0,5,0
SSN102106,USR1156,2024-06-18T05:18:30,2024-06-18T06:54:30,Animation,Mobile,Basic,de,94,60,0.62,1,,4.5,No,0,1,1
SSN102107,USR3730,2024-07-04T12:44:34,2024-07-04T14:44:34,drama,Mobile,Standard,Australia,121,104,0.85,2,3.06,4.9,No,5,4,1
SSN102108,USR9610,2024-04-02T04:59:18,2024-04-02T06:52:18,Horror,PC,Premium,France,116,76,0.66,3,4.23,5,No,1,3,0
SSN102109,USR8043,2024-05-11T07:25:13,2024-05-11T08:15:13,Comedy,PC,Standard,US,48,30,0.6,0,1.76,4.4,No,1,3,0
SSN102110,USR1315,2024-01-25T08:14:39,2024-01-25T10:32:39,Action,Game Console,Basic,India,136,74,0.54,2,,1.6,No,1,4,0
SSN102111,USR4577,2024-08-09T09:41:37,2024-08-09T11:05:37,Documentary,Tablet,Standard,France,87,74,0.86,0,2.1,5,No,1,3,1
SSN102112,USR6712,2024-06-28T08:02:53,2024-06-28T08:28:53,Sci-Fi,Tablet,Basic,DE,25,18,0.72,0,4.69,4.9,No,0,2,1
SSN102113,USR2620,2024-06-14T17:24:44,2024-06-14T18:09:44,Action,Mobile,Basic,usa,45,44,1,2,,4,No,0,1,2
SSN102114,USR3809,2024-06-15T08:44:47,2024-06-15T10:17:47,animation,Game Console,Premium,France,98,46,0.48,1,2.87,3.5,No,0,3,0
SSN102115,USR3023,2024-03-17T15:04:32,2024-03-17T17:50:32,Action,Tablet,Basic,Brazil,170,168,0.99,2,3.3,5,No,0,3,1
SSN102116,USR5460,2024-07-07T16:22:52,2024-07-07T17:03:52,Sci-Fi,Smart TV,Basic,US,41,31,0.71,1,,4.7,No,2,2,1
SSN102117,USR3153,2024-03-22T04:04:25,2024-03-22T05:31:25,Romance,Mobile,Standard,US,90,64,0.74,1,3.4,4,No,4,3,1
SSN102118,USR1027,2024-05-22T22:33:01,2024-05-23T00:53:01,Documentary,Game Console,Basic,Canada,141,119,0.84,2,3.39,3.5,Yes,2,2,2
SSN102119,USR3367,2024-10-19T18:46:33,2024-10-19T20:48:33,Comedy,Mobile,Standard,Brazil,124,87,0.71,1,3.14,4.8,Yes,1,6,0
SSN102120,USR7628,2024-11-14T04:28:35,2024-11-14T06:04:35,Comedy,Smart TV,Premium,Australia,99,97,,2,,3.6,No,1,3,0
SSN102121,USR7684,2024-03-14T06:00:39,2024-03-14T09:00:39,Animation,Smart TV,Standard,Canada,179,152,0.84,1,5.4,5,No,0,2,0
SSN102122,USR4233,2024-03-09T04:12:45,2024-03-09T04:34:45,Romance,Smart TV,Basic,Canada,19,6,,1,4.39,5,No,1,3,0
SSN102123,USR9743,2024-12-06T03:40:27,2024-12-06T04:53:27,Action,Smart TV,Premium,Brazil,73,43,0.56,0,5.96,4.3,No,2,4,0
SSN102124,USR4791,2024-10-17T08:34:42,2024-10-17T09:03:42,Animation,Tablet,Basic,France,31,24,0.81,2,4.54,3.8,No,2,4,2
SSN102125,USR6003,2024-05-23T12:10:43,2024-05-23T15:06:43,Horror,Game Console,Premium,Australia,177,114,0.68,2,3.37,3.9,No,2,1,0
SSN102126,USR4732,2024-10-13T09:27:29,2024-10-13T10:02:29,Comedy,Tablet,Premium,Canada,39,18,0.56,0,2.52,5,No,0,0,0
SSN102127,USR7517,2024-03-28T05:19:46,2024-03-28T06:04:46,Documentary,Game Console,Standard,Germany,48,39,0.84,2,3.33,3.8,No,1,7,0
SSN102128,USR1982,2024-01-04T14:39:45,2024-01-04T17:23:45,Horror,Game Console,Basic,France,166,40,0.22,0,3.33,4,No,1,2,0
SSN102129,USR4628,2024-02-03T08:50:35,2024-02-03T09:19:35,Drama,Game Console,Basic,IN,28,31,0.99,1,4.18,3.9,No,3,4,0
SSN102130,USR1384,2024-03-07T01:07:22,2024-03-07T03:34:22,Romance,Tablet,Basic,India,149,103,0.71,0,4.13,4.9,Yes,0,0,2
SSN102131,USR2070,2024-04-16T09:02:46,2024-04-16T11:27:46,Action,PC,Basic,India,146,127,0.88,2,4.14,3.2,No,1,1,0
SSN102132,USR7696,2024-07-14T21:55:35,2024-07-14T22:43:35,Horror,PC,Premium,India,49,29,0.56,3,,4.6,Yes,1,2,0
SSN102133,USR8599,2024-04-15T10:28:34,2024-04-15T13:17:34,ANIMATION,Game Console,Standard,US,167,142,0.86,0,3.23,3.5,No,1,1,0
SSN102134,USR3344,2024-04-04T03:37:42,2024-04-04T04:08:42,Action,Mobile,Basic,Australia,30,18,0.44,2,3.9,3.9,No,0,0,2
SSN102135,USR5181,2024-09-12T03:17:42,2024-09-12T05:42:42,Sci-Fi,Smart TV,Standard,Germany,145,113,0.77,1,4.9,3.6,No,0,1,1
SSN102136,USR5244,2024-07-28T04:25:44,2024-07-28T07:13:44,Romance,PC,Basic,France,165,138,0.84,2,2.3,,No,1,1,1
SSN102137,USR7730,2024-03-02T10:55:08,2024-03-02T11:25:08,Sci-Fi,Mobile,Basic,US,33,24,0.8,0,3.65,3.3,No,0,0,0
SSN102138,USR8079,2024-03-06T01:47:20,2024-03-06T03:26:20,Animation,Tablet,Basic,France,100,99,1,2,2.85,3.7,Yes,2,3,2
SSN102139,USR3832,2024-01-05T18:58:37,2024-01-05T19:59:37,Horror,Mobile,Standard,Brazil,63,33,0.59,1,4.08,5,Yes,1,4,0
SSN102140,USR4286,2024-07-21T23:06:44,2024-07-22T00:25:44,Romance,Mobile,Basic,Germany,77,53,0.67,1,3.96,5,Yes,0,3,3
SSN102141,USR6368,2024-05-02T01:28:16,2024-05-02T02:28:16,Horror,Tablet,Standard,us,61,60,1,3,3.93,4.7,Yes,0,9,2
SSN102142,USR4745,2024-06-10T15:29:10,2024-06-10T17:08:10,Comedy,Game Console,Basic,Canada,99,102,0.99,2,,4.7,No,3,1,0
SSN102143,USR5621,2024-08-15T15:30:09,2024-08-15T18:02:09,Horror,Mobile,Standard,UK,151,87,0.57,2,3.42,5,No,1,2,0
SSN102144,USR5938,2024-08-17T22:37:55,2024-08-18T00:36:55,Drama,Tablet,Basic,UK,118,89,0.79,0,3.34,3.7,Yes,2,6,1
SSN102145,USR6250,2024-06-20T07:24:22,2024-06-20T07:59:22,SciFi,PC,Basic,Australia,35,19,0.51,1,4.3,2.9,No,0,2,0
SSN102146,USR9800,2024-07-19T21:50:51,2024-07-20T00:49:51,Documentary,Mobile,Standard,India,178,108,0.6,0,3.76,3.5,Yes,3,2,1
SSN102147,USR8671,2024-08-10T05:08:28,2024-08-10T06:47:28,Horror,Tablet,Standard,US,98,40,0.43,0,2.89,4.2,No,1,2,1
SSN102148,USR3040,2024-11-20T18:51:43,2024-11-20T19:24:43,Documentary,Mobile,Basic,Canada,30,26,0.79,3,3.5,2.8,Yes,1,3,1
SSN102149,USR5950,2024-02-19T23:40:44,2024-02-20T02:38:44,Sci-Fi,Mobile,Basic,US,176,163,0.94,0,4.32,4.2,Yes,0,3,1
SSN102150,USR3507,2024-01-13T15:10:43,2024-01-13T15:31:43,Comedy,Tablet,Basic,Australia,23,20,1,1,2.84,4.7,No,2,4,3
SSN102151,USR5965,2024-09-19T11:35:44,2024-09-19T11:59:44,Sci-Fi,Smart TV,Standard,India,27,25,1,1,4.83,2.9,No,1,1,1
SSN102152,USR7677,2024-09-08T21:06:10,2024-09-08T21:36:10,Sci-Fi,Mobile,Standard,Brazil,31,29,0.92,3,6.2,3.7,Yes,1,1,3
SSN102153,USR6301,2024-09-12T13:56:32,2024-09-12T15:07:32,Documentary,Game Console,Basic,US,71,43,0.65,1,3.83,2.8,No,4,4,1
SSN102154,USR1216,2024-08-01T23:11:40,2024-08-02T00:24:40,action,PC,Basic,Canada,71,35,0.47,1,3.87,3.6,Yes,0,3,2
SSN102155,USR3130,2024-01-24T11:14:27,2024-01-24T13:41:27,Animation,Tablet,Basic,Germany,151,94,0.63,0,2.37,3.3,No,2,2,3
SSN102156,USR3040,2024-03-27T23:42:47,2024-03-28T01:39:47,Action,Tablet,Basic,Brazil,116,70,0.62,1,2.2,2.8,Yes,0,3,2
SSN102157,USR8298,2024-05-20T19:08:16,2024-05-20T19:54:16,Romance,PC,Basic,Germany,48,38,0.79,1,3.63,3.4,Yes,0,3,3
SSN102158,USR6739,2024-04-28T19:12:16,2024-04-28T21:27:16,Action,Mobile,Basic,US,135,72,0.54,1,2.39,3.9,Yes,1,1,0
SSN102159,USR7041,2024-10-19T16:47:52,2024-10-19T19:26:52,Comedy,Mobile,Premium,India,159,100,0.64,2,4.17,2.5,No,2,4,0
SSN102160,USR2438,2024-02-08T10:20:38,2024-02-08T12:32:38,Documentary,Mobile,Basic,United Kingdom,131,133,1,1,2.38,4,No,2,0,2
SSN102161,USR6804,2024-01-30T01:55:56,2024-01-30T02:28:56,Action,PC,Premium,India,36,20,0.64,1,2.48,4.8,Yes,1,1,0
SSN102162,USR7602,2024-08-27T07:02:16,2024-08-27T07:25:16,Action,Mobile,Standard,Germany,23,16,0.84,2,4.42,2.8,No,1,4,0
SSN102163,USR2703,2024-10-07T02:48:03,2024-10-07T04:55:03,Action,PC,Premium,Canada,131,107,0.82,1,3.5,4.6,No,1,0,0
SSN102164,USR6024,2024-06-25T05:58:43,2024-06-25T08:15:43,Romance,PC,Standard,Australia,139,127,0.95,3,2.76,2.9,No,1,2,0
SSN102165,USR5515,2024-06-16T04:08:45,2024-06-16T06:02:45,Documentary,Smart TV,Basic,India,117,111,0.97,4,4.34,3.1,No,2,3,0
SSN102166,USR2929,2024-02-19T17:01:06,2024-02-19T17:51:06,Romance,Smart TV,Basic,India,50,40,0.77,0,5.58,,No,4,4,0
SSN102167,USR5007,2024-07-01T10:13:30,2024-07-01T12:16:30,science fiction,Tablet,Basic,US,121,100,0.84,1,3.49,3.8,No,1,2,1
SSN102168,USR9994,2024-02-15T19:31:55,2024-02-15T20:50:55,Documentary,Mobile,Standard,Australia,79,59,0.77,0,1.68,4.5,Yes,3,3,1
SSN102169,USR9319,2024-06-24T21:01:40,2024-06-24T21:23:40,Comedy,Tablet,Premium,Brazil,25,12,0.72,0,2.77,4.6,Yes,0,0,0
SSN102170,USR1161,2024-01-11T05:29:47,2024-01-11T07:35:47,Romance,Tablet,Basic,France,128,90,0.71,3,4.36,,No,0,1,2
SSN102171,USR1207,2024-11-11T00:58:14,2024-11-11T02:22:14,Horror,Mobile,Basic,UK,88,44,0.56,3,2.57,3.2,Yes,1,2,3
SSN102172,USR7022,2024-06-16T03:31:09,2024-06-16T05:36:09,Comedy,Tablet,Standard,Canada,128,71,0.54,1,1.58,3.4,No,1,4,1
SSN102173,USR5274,2024-01-05T17:46:24,2024-01-05T18:23:24,Horror,Mobile,Premium,India,34,35,0.87,0,4.1,3.7,No,0,3,0
SSN102174,USR7408,2024-11-05T12:40:37,2024-11-05T13:25:37,Documentary,Game Console,Basic,Brazil,45,32,0.69,1,2,3.2,No,3,0,1
SSN102175,USR1515,2024-12-30T08:18:21,2024-12-30T10:22:21,comedy,Tablet,Basic,US,123,125,1,0,3.79,3.9,No,2,3,0
SSN102176,USR2894,2024-09-02T16:36:02,2024-09-02T18:52:02,HORROR,Smart TV,premium,DE,135,129,,3,3.77,5,No,2,2,0
SSN102177,USR9088,2024-06-23T01:56:31,2024-06-23T02:31:31,Horror,Game Console,STANDARD,Australia,36,17,0.56,2,1.87,2.2,Yes,2,4,2
SSN102178,USR5209,2024-06-15T19:41:50,2024-06-15T20:45:50,Comedy,Smart TV,Standard,France,65,56,0.85,2,3.64,2.9,Yes,0,3,1
SSN102179,USR1814,2024-05-29T23:29:14,2024-05-30T00:56:14,Animation,Tablet,Basic,Germany,87,61,0.71,1,2.76,4.7,Yes,0,5,3
SSN102180,USR6183,2024-11-10T14:03:42,2024-11-10T16:41:42,Comedy,PC,STD,France,156,93,0.6,2,3.49,3.3,No,0,2,2
SSN102181,USR7389,2024-02-03T04:46:51,2024-02-03T05:43:51,Sci-Fi,PC,Premium,France,60,42,0.72,0,2.19,3.6,No,1,4,0
SSN102182,USR6796,2024-10-25T17:54:14,2024-10-25T18:34:14,Sci-Fi,Game Console,Basic,Canada,40,26,0.68,2,2.92,4.4,No,0,3,0
SSN102183,USR2024,2024-07-31T22:32:07,2024-08-01T01:31:07,Documentary,Smart TV,Standard,US,178,137,0.76,1,3.21,2.4,Yes,4,5,1
SSN102184,USR9800,2024-04-07T03:24:56,2024-04-07T06:15:56,comedy,Tablet,Premium,India,167,114,,1,2.23,,No,0,1,0
SSN102185,USR3739,2024-04-03T16:13:03,2024-04-03T17:56:03,Animation,Smart TV,Basic,Australia,106,61,0.6,0,3.54,4.2,No,1,1,2
SSN102186,USR1939,2024-08-15T19:53:27,2024-08-15T21:27:27,Documentary,Smart TV,Basic,US,96,64,0.69,1,6.65,4.2,Yes,3,2,1
SSN102187,USR7218,2024-04-22T18:19:24,2024-04-22T21:11:24,Drama,PC,Basic,Brazil,173,86,0.5,1,4.03,5,Yes,2,2,2
SSN102188,USR6890,2024-07-10T01:02:06,2024-07-10T02:08:06,comedy,Mobile,premium,Canada,64,44,0.68,0,4.19,4.2,Yes,2,1,0
SSN102189,USR9932,2024-07-20T19:12:36,2024-07-20T20:26:36,Animation,GameConsole,Standard,Australia,74,36,0.52,0,5.3,4.2,Yes,1,3,0
SSN102190,USR8567,2024-05-13T07:46:41,2024-05-13T08:10:41,Comedy,PC,premium,Canada,22,14,0.69,2,4.51,4.6,No,1,6,0
SSN102191,USR5600,2024-12-09T06:43:49,2024-12-09T07:55:49,Horror,Tablet,Basic,Germany,74,60,0.78,1,2.25,2.6,No,2,5,0
SSN102192,USR4355,2024-03-31T17:57:44,2024-03-31T19:02:44,Comedy,Smart TV,Basic,au,64,43,0.67,1,4.64,3.6,No,3,0,0
SSN102193,USR5262,2024-08-29T03:23:14,2024-08-29T05:27:14,Drama,Mobile,Basic,Germany,128,88,0.68,0,3.35,3.4,No,2,3,0
SSN102194,USR6807,2024-10-23T07:12:42,2024-10-23T08:28:42,Drama,Mobile,Premium,Brazil,75,56,0.7,3,3.47,4.7,No,3,0,0
SSN102195,USR1896,2024-05-06T16:36:14,2024-05-06T17:00:14,Romance,PC,Premium,US,27,20,0.84,1,2.87,3.6,No,0,3,0
SSN102196,USR2532,2024-07-22T14:19:07,2024-07-22T15:48:07,DRAMA,Smart TV,Basic,India,87,85,0.93,0,6.17,,No,3,1,2
SSN102197,USR3631,2024-01-25T21:39:21,2024-01-25T22:22:21,Comedy,Tablet,Basic,Brazil,45,29,0.65,1,2.99,3.8,Yes,1,5,1
SSN102198,USR5240,2024-04-13T10:50:37,2024-04-13T12:56:37,Horror,PC,Standard,UK,126,124,1,1,4.04,2.6,No,2,2,2
SSN102199,USR9176,2024-05-13T23:04:36,2024-05-14T00:12:36,Action,Game Console,Basic,Canada,69,64,0.93,2,3.26,3.7,Yes,0,3,0
SSN102200,USR6388,2024-01-30T16:28:49,2024-01-30T19:00:49,Animation,Smart TV,Basic,US,146,109,0.74,1,5.17,4.2,No,1,0,0
SSN102201,USR7866,2024-03-26T18:32:42,2024-03-26T20:08:42,Sci-Fi,Game Console,Standard,India,98,96,1,0,3.14,5,Yes,3,2,1
SSN102202,USR8326,2024-01-25T14:53:08,2024-01-25T17:02:08,Comedy,PC,Standard,India,126,66,0.49,1,3.67,5,No,2,2,1
SSN102203,USR1158,2024-06-16T22:19:09,2024-06-17T00:38:09,Comedy,Mobile,Premium,Brazil,140,122,0.9,1,2.43,3.9,Yes,2,1,0
SSN102204,USR9768,2024-06-03T20:43:03,2024-06-03T22:26:03,Action,Tablet,Basic,India,105,90,0.85,2,4.08,4.5,Yes,2,5,1
SSN102205,USR5541,2024-10-16T23:24:38,2024-10-17T00:48:38,Drama,PC,Standard,Australia,85,64,0.8,1,3.61,3.6,Yes,2,1,1
SSN102206,USR1778,2024-06-26T10:55:59,2024-06-26T12:37:59,Drama,Mobile,Premium,India,100,60,0.57,2,2.12,3.9,No,2,2,0
SSN102207,USR4548,2024-03-09T21:41:47,2024-03-09T23:14:47,Action,Tablet,Standard,UK,99,84,0.89,4,4.2,5,Yes,0,1,4
SSN102208,USR9291,2024-06-26T10:45:49,2024-06-26T13:07:49,Horror,Mobile,standard,Australia,144,130,0.93,0,5.06,5,No,0,4,2
SSN102209,USR7384,2024-01-07T14:18:08,2024-01-07T15:23:08,Action,Tablet,Premium,Canada,66,44,0.72,0,3.02,4.6,No,2,3,0
SSN102210,USR7470,2024-08-06T22:41:19,2024-08-07T00:22:19,Drama ,Tablet,Premium,India,99,90,0.89,0,4.27,3,Yes,1,1,0
SSN102211,USR9894,2024-01-23T04:44:29,2024-01-23T06:25:29,Animation,Mobile,Standard,Brazil,105,63,0.64,3,3.39,,No,1,6,1
SSN102212,USR9646,2024-07-17T12:03:07,2024-07-17T12:51:07,Horror,Mobile,Premium,US,44,49,0.99,2,4.52,4,No,1,3,0
SSN102213,USR8038,2024-01-29T13:32:06,2024-01-29T16:09:06,Documentary,Game Console,Basic,Canada,156,90,0.56,0,4.62,3.1,No,2,1,0
SSN102214,USR9506,2024-08-12T15:33:49,2024-08-12T16:49:49,Animation,Smart TV,Premium,UK,78,60,0.79,0,6.32,5,No,0,1,0
SSN102215,USR1853,2024-11-06T04:33:45,2024-11-06T05:10:45,Documentary,Mobile,Premium,US,36,27,0.76,0,2.98,3.7,No,2,5,0
SSN102216,USR3018,2024-07-15T07:41:48,2024-07-15T08:26:48,Horror,Game Console,Premium,US,41,30,0.65,1,2.91,4.6,No,1,4,0
SSN102217,USR6300,2024-09-30T22:28:05,2024-09-30T23:06:05,Drama,PC,Premium,US,39,20,0.43,1,2.45,3.7,Yes,3,2,0
SSN102218,USR9950,2024-05-31T15:10:50,2024-05-31T17:40:50,Sci-Fi,Game Console,Standard,France,151,127,0.87,1,4.48,3.9,No,1,5,1
SSN102219,USR5067,2024-03-02T18:10:02,2024-03-02T20:50:02,Animation,Mobile,Basic,Germany,159,116,0.72,1,5.25,4,Yes,1,1,0
SSN102220,USR1826,2024-03-13T11:53:31,2024-03-13T14:08:31,Romance,Tablet,Premium,Germany,132,113,0.83,1,1.45,2.9,No,0,1,0
SSN102221,USR6275,2024-04-03T06:37:03,2024-04-03T07:43:03,Romance,PC,Standard,Germany,66,52,0.72,1,3.68,,No,1,4,2
SSN102222,USR9947,2024-12-14T02:23:21,2024-12-14T04:43:21,Documentary,desktop,Standard,usa,141,82,0.63,1,3.08,3.8,No,5,7,1
SSN102223,USR4876,2024-12-11T05:57:14,2024-12-11T07:20:14,Sci-Fi,PC,Standard,UK,80,61,0.76,0,3.39,3.5,No,0,3,3
SSN102224,USR2665,2024-04-17T11:39:40,2024-04-17T13:20:40,Sci-Fi,PC,premium,US,94,57,0.56,2,2.03,3.5,No,0,2,0
SSN102225,USR5944,2024-10-31T16:36:57,2024-10-31T17:20:57,Animation,PC,Standard,Australia,43,27,0.61,1,2.59,3.9,No,0,1,3
SSN102226,USR6358,2024-07-26T11:44:45,2024-07-26T14:42:45,Sci-Fi,Mobile,Basic,UK,179,136,0.78,0,2.1,4.6,No,1,3,2
SSN102227,USR6317,2024-04-08T01:28:05,2024-04-08T03:54:05,Action,PC,Basic,India,145,111,,2,4.44,3.4,Yes,0,1,1
SSN102228,USR5139,2024-10-10T17:52:30,2024-10-10T18:55:30,Sci-Fi,Smart TV,Basic,Canada,57,31,0.53,1,4.58,4.2,No,2,1,0
SSN102229,USR9719,2024-01-21T03:15:03,2024-01-21T05:53:03,Romance,Mobile,Premium,Germany,159,154,1,1,3.29,4.2,No,0,4,0
SSN102230,USR4304,2024-02-21T22:41:36,2024-02-22T00:35:36,Romance,PC,Standard,France,114,79,0.71,0,2.26,5,Yes,0,3,2
SSN102231,USR4559,2024-07-15T12:31:25,2024-07-15T13:08:25,Horror,Smart TV,Basic,UK,37,30,0.79,2,4.33,4.6,No,0,6,0
SSN102232,USR3226,2024-03-16T06:07:33,2024-03-16T06:57:33,Sci-Fi,Tablet,basic,US,54,44,,1,1.94,3.4,No,0,4,0
SSN102233,USR6286,2024-10-18T10:42:43,2024-10-18T11:41:43,Action,Game Console,Standard,Australia,65,53,0.96,1,2.97,5,No,1,1,1
SSN102234,USR7996,2024-06-04T11:50:26,2024-06-04T14:28:26,Drama,Game Console,Standard,UK,160,106,0.65,0,3.73,4.4,No,2,4,1
SSN102235,USR7230,2024-10-19T07:23:25,2024-10-19T09:01:25,sci-fi,Smart TV,Basic,UK,101,90,0.9,0,5.94,4,No,3,3,2
SSN102236,USR4320,2024-05-05T21:16:50,2024-05-05T23:44:50,Documentary,Tablet,Standard,France,145,105,0.67,0,4.11,4,Yes,3,3,3
SSN102237,USR2128,2024-02-28T08:19:57,2024-02-28T10:17:57,Action,Tablet,Basic,Germany,117,80,0.66,2,1.65,5,No,0,7,1
SSN102238,USR9948,2024-11-30T03:12:25,2024-11-30T04:08:25,Documentary,Smart TV,BASIC,India,52,41,0.72,1,,2.8,No,2,1,2
SSN102239,USR9694,2024-10-14T17:23:28,2024-10-14T18:40:28,Drama,Game Console,Premium,US,76,46,0.64,0,4.33,3.7,No,3,0,0
SSN102240,USR6521,2024-04-17T02:41:52,2024-04-17T05:05:52,documentary,PC,Basic,Germany,141,123,0.88,1,3.59,5,No,2,1,1
SSN102241,USR8817,2024-12-24T00:05:55,2024-12-24T01:41:55,Romance,Smart TV,Premium,Germany,96,69,0.71,0,6.02,3.8,Yes,0,2,0
SSN102242,USR4988,2024-08-02T03:11:53,2024-08-02T04:58:53,Drama,Mobile,Basic,India,107,102,0.97,1,3.57,2.9,No,1,6,1
SSN102243,USR2477,2024-01-06T20:58:14,2024-01-06T22:57:14,Horror,Smart TV,Premium,US,119,84,0.68,2,5.46,2.9,Yes,0,1,0
SSN102244,USR6447,2024-04-29T20:05:30,2024-04-29T20:59:30,Drama,Tablet,STD,Germany,52,44,0.87,1,4.02,,Yes,2,3,1
SSN102245,USR1740,2024-03-30T04:49:13,2024-03-30T06:50:13,Sci-Fi,Game Console,Standard,Germany,121,120,1,3,4.09,3.9,No,3,1,4
SSN102246,USR2379,2024-07-28T17:16:12,2024-07-28T17:48:12,Horror,Tablet,Basic,Brazil,29,24,,2,4.1,4,No,1,2,0
SSN102247,USR2249,2024-02-29T02:38:09,2024-02-29T03:52:09,Comedy,PC,Standard,Australia,73,74,,2,3.71,5,No,0,1,1
SSN102248,USR1872,2024-12-30T18:10:07,2024-12-30T20:22:07,Action,PC,Standard,France,133,120,0.9,1,,5,Yes,0,0,0
