SessionID,UserID,StartTime,EndTime,Genre,DeviceType,SubscriptionType,Region,DurationMinutes,WatchMinutes,CompletionRate,BufferEvents,BitrateMbps,UserRating,PeakHours,PauseCount,VolumeChanges,AdSkips,StartDate,EndDate,StartDateTime,EndDateTime,LocalStartTime,LocalEndTime,LocalStartHour,LocalEndHour,Cluster,SubscriptionType_clean,Genre_encoded,DeviceType_encoded,SubscriptionType_clean_encoded
SSN102564,USR2515,18:21:24,18:43:24,comedy,game console,Basic,India,21,24,1,1,489,,Yes,1,0,0,21/01/2024,21/01/2024,2024-01-21 00:00:00+00:00,2024-01-21 00:00:00+00:00,2024-01-21 05:30:00+05:30,2024-01-21 05:30:00+05:30,5,5,0,basic,3,1,0
SSN102565,USR4700,13:16:59,15:58:59,romance,game console,Basic,India,161,103,0.6,0,311,4.7,No,1,3,1,26/02/2024,26/02/2024,2024-02-26 00:00:00+00:00,2024-02-26 00:00:00+00:00,2024-02-26 05:30:00+05:30,2024-02-26 05:30:00+05:30,5,5,1,basic,7,1,0
SSN102566,USR2615,08:22:44,10:58:44,documentary,tablet,Basic,Australia,157,127,0.82,2,256,2.3,No,3,4,1,18/08/2024,18/08/2024,2024-08-18 00:00:00+00:00,2024-08-18 00:00:00+00:00,2024-08-18 10:00:00+10:00,2024-08-18 10:00:00+10:00,10,10,3,basic,4,5,0
SSN102567,USR1797,04:43:50,05:52:50,drama,tablet,Basic,Germany,69,45,0.67,0,256,4.9,No,4,1,3,25/11/2024,25/11/2024,2024-11-25 00:00:00+00:00,2024-11-25 00:00:00+00:00,2024-11-25 01:00:00+01:00,2024-11-25 01:00:00+01:00,1,1,2,basic,5,5,0
SSN102568,USR9607,11:22:22,13:56:22,comedy,phone,Premium,Australia,153,124,0.8,0,374,2.7,No,1,2,0,19/02/2024,19/02/2024,2024-02-19 00:00:00+00:00,2024-02-19 00:00:00+00:00,2024-02-19 11:00:00+11:00,2024-02-19 11:00:00+11:00,11,11,3,premium,3,3,1
SSN102569,USR8999,08:53:22,09:22:22,comedy,game console,Standard,Germany,29,22,0.81,3,37,3.3,No,1,0,0,18/05/2024,18/05/2024,2024-05-18 00:00:00+00:00,2024-05-18 00:00:00+00:00,2024-05-18 02:00:00+02:00,2024-05-18 02:00:00+02:00,2,2,0,standard,3,1,2
SSN102570,USR1937,04:44:12,05:15:12,animation,game console,Premium,Germany,33,23,0.84,2,342,4.1,No,1,0,0,26/09/2024,26/09/2024,2024-09-26 00:00:00+00:00,2024-09-26 00:00:00+00:00,2024-09-26 02:00:00+02:00,2024-09-26 02:00:00+02:00,2,2,0,premium,1,1,1
SSN102571,USR6953,21:06:39,23:22:39,documentary,tablet,Basic,India,133,96,0.7,0,,3.2,Yes,3,2,1,06/03/2024,06/03/2024,2024-03-06 00:00:00+00:00,2024-03-06 00:00:00+00:00,2024-03-06 05:30:00+05:30,2024-03-06 05:30:00+05:30,5,5,3,basic,4,5,0
SSN102572,USR6071,10:16:50,12:36:50,romance,game console,Standard,Usa,139,124,0.86,1,336,4.7,No,0,3,2,06/10/2024,06/10/2024,2024-10-06 00:00:00+00:00,2024-10-06 00:00:00+00:00,2024-10-05 20:00:00-04:00,2024-10-05 20:00:00-04:00,20,20,1,standard,7,1,2
SSN102573,USR5563,03:29:56,05:50:56,drama,phone,Standard,Brazil,139,129,0.91,2,214,2.8,No,4,2,2,26/06/2024,26/06/2024,2024-06-26 00:00:00+00:00,2024-06-26 00:00:00+00:00,2024-06-25 21:00:00-03:00,2024-06-25 21:00:00-03:00,21,21,3,standard,5,3,2
SSN102574,USR3889,16:02:24,16:22:24,drama,ipad,Basic,France,21,4,0.27,0,,3.4,No,2,5,0,02/02/2024,02/02/2024,2024-02-02 00:00:00+00:00,2024-02-02 00:00:00+00:00,2024-02-02 01:00:00+01:00,2024-02-02 01:00:00+01:00,1,1,0,basic,5,2,0
SSN102575,USR9594,13:27:31,15:32:31,comedy,game console,Standard,Canada,126,100,0.79,0,374,3.7,No,1,2,1,29/06/2024,29/06/2024,2024-06-29 00:00:00+00:00,2024-06-29 00:00:00+00:00,2024-06-28 20:00:00-04:00,2024-06-28 20:00:00-04:00,20,20,3,standard,3,1,2
SSN102576,USR2927,06:37:01,08:55:01,documentary,tablet,Standard,Usa,136,72,0.52,0,286,4.1,No,2,3,1,19/11/2024,19/11/2024,2024-11-19 00:00:00+00:00,2024-11-19 00:00:00+00:00,2024-11-18 19:00:00-05:00,2024-11-18 19:00:00-05:00,19,19,1,standard,4,5,2
SSN102577,USR9907,18:47:19,21:20:19,science fiction,game console,Premium,Germany,150,107,0.72,0,174,3.8,Yes,0,2,0,15/10/2024,15/10/2024,2024-10-15 00:00:00+00:00,2024-10-15 00:00:00+00:00,2024-10-15 02:00:00+02:00,2024-10-15 02:00:00+02:00,2,2,1,premium,8,1,1
SSN102578,USR7097,12:22:42,13:23:42,drama,tablet,Basic,United Kingdom,60,37,0.56,0,504,3.7,No,3,2,0,05/12/2024,05/12/2024,2024-12-05 00:00:00+00:00,2024-12-05 00:00:00+00:00,2024-12-05 00:00:00+00:00,2024-12-05 00:00:00+00:00,0,0,0,basic,5,5,0
SSN102579,USR7802,04:04:20,04:41:20,action,ipad,Basic,France,34,23,0.67,2,,4,No,0,2,1,21/06/2024,21/06/2024,2024-06-21 00:00:00+00:00,2024-06-21 00:00:00+00:00,2024-06-21 02:00:00+02:00,2024-06-21 02:00:00+02:00,2,2,0,basic,0,2,0
SSN102580,USR1372,00:32:13,03:29:13,action,game console,Basic,India,177,107,0.6,1,263,4.3,Yes,2,1,0,25/07/2024,25/07/2024,2024-07-25 00:00:00+00:00,2024-07-25 00:00:00+00:00,2024-07-25 05:30:00+05:30,2024-07-25 05:30:00+05:30,5,5,1,basic,0,1,0
SSN102581,USR1402,03:53:53,06:46:53,horror,game console,Basic,France,172,119,0.65,0,229,4.8,No,1,0,4,28/07/2024,28/07/2024,2024-07-28 00:00:00+00:00,2024-07-28 00:00:00+00:00,2024-07-28 02:00:00+02:00,2024-07-28 02:00:00+02:00,2,2,1,basic,6,1,0
SSN102582,USR8450,13:52:25,14:20:25,comedy,phone,Basic,Germany,31,23,,1,404,4.7,No,0,5,2,20/01/2024,20/01/2024,2024-01-20 00:00:00+00:00,2024-01-20 00:00:00+00:00,2024-01-20 01:00:00+01:00,2024-01-20 01:00:00+01:00,1,1,2,basic,3,3,0
SSN102583,USR9863,15:02:39,18:01:39,horror,tablet,Standard,France,179,170,0.95,2,295,3.5,No,0,2,1,24/09/2024,24/09/2024,2024-09-24 00:00:00+00:00,2024-09-24 00:00:00+00:00,2024-09-24 02:00:00+02:00,2024-09-24 02:00:00+02:00,2,2,1,standard,6,5,2
SSN102584,USR5682,10:06:08,12:33:08,drama,tablet,Standard,Usa,150,146,1,0,273,3.8,No,3,4,1,25/08/2024,25/08/2024,2024-08-25 00:00:00+00:00,2024-08-25 00:00:00+00:00,2024-08-24 20:00:00-04:00,2024-08-24 20:00:00-04:00,20,20,1,standard,5,5,2
SSN102585,USR3334,01:57:24,03:52:24,documentary,smart tv,Premium,United Kingdom,116,111,0.97,1,586,3.6,Yes,2,1,0,19/06/2024,19/06/2024,2024-06-19 00:00:00+00:00,2024-06-19 00:00:00+00:00,2024-06-19 01:00:00+01:00,2024-06-19 01:00:00+01:00,1,1,3,premium,4,4,1
SSN102586,USR9560,15:29:24,17:12:24,comedy,tablet,Premium,Australia,101,19,0.17,2,317,3.1,No,2,2,0,20/08/2024,20/08/2024,2024-08-20 00:00:00+00:00,2024-08-20 00:00:00+00:00,2024-08-20 10:00:00+10:00,2024-08-20 10:00:00+10:00,10,10,0,premium,3,5,1
SSN102587,USR7588,02:43:05,04:06:05,romance,game console,Premium,Germany,80,81,0.95,0,316,4.2,No,1,2,0,06/07/2024,06/07/2024,2024-07-06 00:00:00+00:00,2024-07-06 00:00:00+00:00,2024-07-06 02:00:00+02:00,2024-07-06 02:00:00+02:00,2,2,2,premium,7,1,1
SSN102588,USR1320,11:42:21,14:11:21,science fiction,game console,Premium,Australia,151,125,0.83,1,341,3.1,No,1,1,0,09/11/2024,09/11/2024,2024-11-09 00:00:00+00:00,2024-11-09 00:00:00+00:00,2024-11-09 11:00:00+11:00,2024-11-09 11:00:00+11:00,11,11,3,premium,8,1,1
SSN102589,USR3250,07:27:44,08:23:44,romance,game console,Premium,Canada,53,34,0.63,0,238,4.3,No,1,2,0,03/11/2024,03/11/2024,2024-11-03 00:00:00+00:00,2024-11-03 00:00:00+00:00,2024-11-02 20:00:00-04:00,2024-11-02 20:00:00-04:00,20,20,2,premium,7,1,1
SSN102590,USR4861,21:14:36,00:13:36,animation,tablet,Standard,Australia,175,147,0.8,0,318,3.9,Yes,0,1,0,07/01/2024,08/01/2024,2024-01-07 00:00:00+00:00,2024-01-08 00:00:00+00:00,2024-01-07 11:00:00+11:00,2024-01-08 11:00:00+11:00,11,11,1,standard,1,5,2
SSN102591,USR3441,01:26:07,03:34:07,horror,phone,Standard,India,130,126,1,0,224,4.1,Yes,0,2,1,28/03/2024,28/03/2024,2024-03-28 00:00:00+00:00,2024-03-28 00:00:00+00:00,2024-03-28 05:30:00+05:30,2024-03-28 05:30:00+05:30,5,5,1,standard,6,3,2
SSN102592,USR3199,08:41:37,09:17:37,drama,game console,Standard,Australia,35,25,,0,478,5,No,1,1,3,13/11/2024,13/11/2024,2024-11-13 00:00:00+00:00,2024-11-13 00:00:00+00:00,2024-11-13 11:00:00+11:00,2024-11-13 11:00:00+11:00,11,11,2,standard,5,1,2
SSN102593,USR2611,12:58:02,13:28:02,action,phone,Standard,France,32,14,0.44,3,382,4.7,No,0,2,2,25/06/2024,25/06/2024,2024-06-25 00:00:00+00:00,2024-06-25 00:00:00+00:00,2024-06-25 02:00:00+02:00,2024-06-25 02:00:00+02:00,2,2,2,standard,0,3,2
SSN102594,USR9413,02:35:38,05:14:38,romance,game console,Premium,Australia,166,127,0.76,3,,3.5,No,5,0,0,23/09/2024,23/09/2024,2024-09-23 00:00:00+00:00,2024-09-23 00:00:00+00:00,2024-09-23 10:00:00+10:00,2024-09-23 10:00:00+10:00,10,10,3,premium,7,1,1
SSN102595,USR6365,15:50:30,17:20:30,animation,tablet,Standard,Usa,88,36,0.39,0,278,5,No,0,4,3,01/10/2024,01/10/2024,2024-10-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,2024-09-30 20:00:00-04:00,2024-09-30 20:00:00-04:00,20,20,2,standard,1,5,2
SSN102596,USR2854,04:27:57,06:04:57,animation,game console,Standard,United Kingdom,99,85,0.89,2,332,4.1,No,1,1,0,19/06/2024,19/06/2024,2024-06-19 00:00:00+00:00,2024-06-19 00:00:00+00:00,2024-06-19 01:00:00+01:00,2024-06-19 01:00:00+01:00,1,1,2,standard,1,1,2
SSN102597,USR7478,00:27:19,02:09:19,animation,game console,Standard,India,103,81,0.8,0,309,3.2,Yes,1,2,1,16/12/2024,16/12/2024,2024-12-16 00:00:00+00:00,2024-12-16 00:00:00+00:00,2024-12-16 05:30:00+05:30,2024-12-16 05:30:00+05:30,5,5,3,standard,1,1,2
SSN102598,USR9618,20:35:39,22:16:39,science fiction,game console,Premium,France,98,60,0.63,0,191,4.2,Yes,0,1,0,10/01/2024,10/01/2024,2024-01-10 00:00:00+00:00,2024-01-10 00:00:00+00:00,2024-01-10 01:00:00+01:00,2024-01-10 01:00:00+01:00,1,1,2,premium,8,1,1
SSN102599,USR7433,17:48:09,19:36:09,comedy,game console,Premium,Germany,111,59,0.52,1,274,4.6,No,0,5,0,25/06/2024,25/06/2024,2024-06-25 00:00:00+00:00,2024-06-25 00:00:00+00:00,2024-06-25 02:00:00+02:00,2024-06-25 02:00:00+02:00,2,2,2,premium,3,1,1
SSN102600,USR3139,16:13:00,16:37:00,animation,game console,Standard,Canada,20,16,0.64,1,318,4.4,No,1,1,1,28/09/2024,28/09/2024,2024-09-28 00:00:00+00:00,2024-09-28 00:00:00+00:00,2024-09-27 20:00:00-04:00,2024-09-27 20:00:00-04:00,20,20,2,standard,1,1,2
SSN102601,USR9743,10:23:44,13:16:44,drama,tablet,Basic,Australia,172,110,0.66,0,437,2.5,No,4,4,0,26/08/2024,26/08/2024,2024-08-26 00:00:00+00:00,2024-08-26 00:00:00+00:00,2024-08-26 10:00:00+10:00,2024-08-26 10:00:00+10:00,10,10,3,basic,5,5,0
SSN102602,USR1147,16:23:54,19:04:54,action,game console,Standard,France,160,85,0.51,1,304,4.1,No,1,1,0,10/09/2024,10/09/2024,2024-09-10 00:00:00+00:00,2024-09-10 00:00:00+00:00,2024-09-10 02:00:00+02:00,2024-09-10 02:00:00+02:00,2,2,1,standard,0,1,2
SSN102603,USR4742,16:06:20,16:53:20,horror,smart tv,Standard,United Kingdom,49,33,,3,473,4.6,No,0,0,2,31/08/2024,31/08/2024,2024-08-31 00:00:00+00:00,2024-08-31 00:00:00+00:00,2024-08-31 01:00:00+01:00,2024-08-31 01:00:00+01:00,1,1,2,standard,6,4,2
SSN102604,USR7106,01:55:29,04:26:29,horror,game console,Basic,Usa,153,136,0.87,0,329,,Yes,2,3,0,25/03/2024,25/03/2024,2024-03-25 00:00:00+00:00,2024-03-25 00:00:00+00:00,2024-03-24 20:00:00-04:00,2024-03-24 20:00:00-04:00,20,20,1,basic,6,1,0
SSN102605,USR8660,21:30:23,22:38:23,animation,tablet,Standard,Germany,61,48,0.71,1,452,4.4,Yes,0,4,3,10/04/2024,10/04/2024,2024-04-10 00:00:00+00:00,2024-04-10 00:00:00+00:00,2024-04-10 02:00:00+02:00,2024-04-10 02:00:00+02:00,2,2,2,standard,1,5,2
SSN102606,USR3341,02:08:25,03:49:25,comedy,phone,Premium,Germany,101,72,0.72,0,596,3.1,No,0,3,0,23/08/2024,23/08/2024,2024-08-23 00:00:00+00:00,2024-08-23 00:00:00+00:00,2024-08-23 02:00:00+02:00,2024-08-23 02:00:00+02:00,2,2,3,premium,3,3,1
SSN102607,USR7187,05:54:02,07:44:02,action,phone,Premium,Usa,110,110,1,1,,5,No,1,3,0,02/08/2024,02/08/2024,2024-08-02 00:00:00+00:00,2024-08-02 00:00:00+00:00,2024-08-01 20:00:00-04:00,2024-08-01 20:00:00-04:00,20,20,1,premium,0,3,1
SSN102608,USR2514,12:01:40,13:11:40,horror,game console,Premium,India,72,72,0.99,0,289,5,No,1,2,0,10/09/2024,10/09/2024,2024-09-10 00:00:00+00:00,2024-09-10 00:00:00+00:00,2024-09-10 05:30:00+05:30,2024-09-10 05:30:00+05:30,5,5,2,premium,6,1,1
SSN102609,USR9489,17:57:58,18:41:58,drama,phone,Standard,Germany,42,43,0.99,2,414,4.2,No,4,2,3,17/04/2024,17/04/2024,2024-04-17 00:00:00+00:00,2024-04-17 00:00:00+00:00,2024-04-17 02:00:00+02:00,2024-04-17 02:00:00+02:00,2,2,2,standard,5,3,2
SSN102610,USR7571,02:43:24,03:38:24,comedy,game console,Standard,France,56,53,0.99,1,102,1.7,No,0,1,0,04/04/2024,04/04/2024,2024-04-04 00:00:00+00:00,2024-04-04 00:00:00+00:00,2024-04-04 02:00:00+02:00,2024-04-04 02:00:00+02:00,2,2,0,standard,3,1,2
SSN102611,USR1414,02:44:38,03:32:38,comedy,smart tv,Basic,Australia,49,28,0.52,1,616,4.2,No,2,2,1,18/03/2024,18/03/2024,2024-03-18 00:00:00+00:00,2024-03-18 00:00:00+00:00,2024-03-18 11:00:00+11:00,2024-03-18 11:00:00+11:00,11,11,2,basic,3,4,0
SSN102612,USR7272,10:30:44,12:30:44,horror,game console,Premium,Usa,121,87,0.73,2,111,4.3,No,3,3,0,24/09/2024,24/09/2024,2024-09-24 00:00:00+00:00,2024-09-24 00:00:00+00:00,2024-09-23 20:00:00-04:00,2024-09-23 20:00:00-04:00,20,20,1,premium,6,1,1
SSN102613,USR2156,06:43:58,07:53:58,drama,game console,Standard,Canada,70,53,0.78,0,271,3.4,No,2,1,2,17/06/2024,17/06/2024,2024-06-17 00:00:00+00:00,2024-06-17 00:00:00+00:00,2024-06-16 20:00:00-04:00,2024-06-16 20:00:00-04:00,20,20,0,standard,5,1,2
SSN102614,USR3609,23:10:34,00:51:34,comedy,game console,Standard,Germany,96,70,0.71,1,344,4,Yes,0,2,1,11/01/2024,12/01/2024,2024-01-11 00:00:00+00:00,2024-01-12 00:00:00+00:00,2024-01-11 01:00:00+01:00,2024-01-12 01:00:00+01:00,1,1,2,standard,3,1,2
SSN102615,USR2375,07:55:48,08:41:48,science fiction,tablet,Standard,Germany,47,42,1,2,392,3.2,No,0,3,0,19/03/2024,19/03/2024,2024-03-19 00:00:00+00:00,2024-03-19 00:00:00+00:00,2024-03-19 01:00:00+01:00,2024-03-19 01:00:00+01:00,1,1,0,standard,8,5,2
SSN102616,USR5189,09:42:53,10:13:53,drama,phone,Basic,United Kingdom,33,18,,0,443,,No,5,2,2,07/05/2024,07/05/2024,2024-05-07 00:00:00+00:00,2024-05-07 00:00:00+00:00,2024-05-07 01:00:00+01:00,2024-05-07 01:00:00+01:00,1,1,0,basic,5,3,0
SSN102617,USR5886,12:54:34,13:39:34,romance,game console,Standard,United Kingdom,44,42,1,2,358,4.6,No,0,2,0,12/07/2024,12/07/2024,2024-07-12 00:00:00+00:00,2024-07-12 00:00:00+00:00,2024-07-12 01:00:00+01:00,2024-07-12 01:00:00+01:00,1,1,2,standard,7,1,2
SSN102618,USR7655,08:14:30,09:57:30,drama,phone,Basic,France,101,61,0.58,0,337,3.6,No,3,1,0,26/12/2024,26/12/2024,2024-12-26 00:00:00+00:00,2024-12-26 00:00:00+00:00,2024-12-26 01:00:00+01:00,2024-12-26 01:00:00+01:00,1,1,0,basic,5,3,0
SSN102619,USR2019,00:54:35,03:34:35,documentary,game console,Premium,India,159,139,0.86,0,258,3.5,Yes,1,2,0,01/02/2024,01/02/2024,2024-02-01 00:00:00+00:00,2024-02-01 00:00:00+00:00,2024-02-01 05:30:00+05:30,2024-02-01 05:30:00+05:30,5,5,3,premium,4,1,1
SSN102620,USR2822,09:48:38,11:43:38,horror,game console,Standard,Australia,113,113,0.99,2,335,3.5,No,1,0,0,07/08/2024,07/08/2024,2024-08-07 00:00:00+00:00,2024-08-07 00:00:00+00:00,2024-08-07 10:00:00+10:00,2024-08-07 10:00:00+10:00,10,10,3,standard,6,1,2
SSN102621,USR7797,06:52:20,08:56:20,comedy,tablet,Premium,Canada,121,97,0.81,0,532,3.2,No,0,4,0,28/07/2024,28/07/2024,2024-07-28 00:00:00+00:00,2024-07-28 00:00:00+00:00,2024-07-27 20:00:00-04:00,2024-07-27 20:00:00-04:00,20,20,3,premium,3,5,1
SSN102622,USR9552,04:43:49,07:25:49,comedy,smart tv,Standard,Brazil,164,89,0.56,2,495,3.6,No,1,3,0,26/09/2024,26/09/2024,2024-09-26 00:00:00+00:00,2024-09-26 00:00:00+00:00,2024-09-25 21:00:00-03:00,2024-09-25 21:00:00-03:00,21,21,3,standard,3,4,2
SSN102623,USR5634,13:10:23,14:52:23,documentary,game console,Premium,Canada,101,56,0.57,1,385,,No,2,1,0,02/02/2024,02/02/2024,2024-02-02 00:00:00+00:00,2024-02-02 00:00:00+00:00,2024-02-01 19:00:00-05:00,2024-02-01 19:00:00-05:00,19,19,2,premium,4,1,1
SSN102624,USR4136,12:22:52,13:43:52,drama,game console,Standard,Australia,82,46,0.6,0,379,4.3,No,1,3,0,14/04/2024,14/04/2024,2024-04-14 00:00:00+00:00,2024-04-14 00:00:00+00:00,2024-04-14 10:00:00+10:00,2024-04-14 10:00:00+10:00,10,10,2,standard,5,1,2
SSN102625,USR6809,06:44:14,08:03:14,romance,smart tv,Premium,India,80,54,0.69,1,525,3.9,No,0,6,0,19/09/2024,19/09/2024,2024-09-19 00:00:00+00:00,2024-09-19 00:00:00+00:00,2024-09-19 05:30:00+05:30,2024-09-19 05:30:00+05:30,5,5,2,premium,7,4,1
SSN102626,USR5407,02:57:30,05:09:30,documentary,tablet,Basic,India,131,65,0.47,2,381,4.8,No,2,4,1,09/02/2024,09/02/2024,2024-02-09 00:00:00+00:00,2024-02-09 00:00:00+00:00,2024-02-09 05:30:00+05:30,2024-02-09 05:30:00+05:30,5,5,2,basic,4,5,0
SSN102627,USR4323,22:39:26,23:34:26,comedy,smart tv,Basic,Usa,54,54,1,1,409,4.8,Yes,1,1,0,20/02/2024,20/02/2024,2024-02-20 00:00:00+00:00,2024-02-20 00:00:00+00:00,2024-02-19 19:00:00-05:00,2024-02-19 19:00:00-05:00,19,19,2,basic,3,4,0
SSN102628,USR2334,14:01:22,16:12:22,horror,game console,Premium,Australia,132,75,0.58,2,,5,No,0,1,0,19/09/2024,19/09/2024,2024-09-19 00:00:00+00:00,2024-09-19 00:00:00+00:00,2024-09-19 10:00:00+10:00,2024-09-19 10:00:00+10:00,10,10,1,premium,6,1,1
SSN102629,USR3265,03:20:08,06:17:08,drama,phone,Basic,Germany,179,177,1,0,634,3.2,No,3,0,1,16/11/2024,16/11/2024,2024-11-16 00:00:00+00:00,2024-11-16 00:00:00+00:00,2024-11-16 01:00:00+01:00,2024-11-16 01:00:00+01:00,1,1,3,basic,5,3,0
SSN102630,USR3663,10:17:00,12:04:00,action,smart tv,Standard,Brazil,111,85,0.8,1,303,4.3,No,1,0,0,25/02/2024,25/02/2024,2024-02-25 00:00:00+00:00,2024-02-25 00:00:00+00:00,2024-02-24 21:00:00-03:00,2024-02-24 21:00:00-03:00,21,21,1,standard,0,4,2
SSN102631,USR1951,22:16:35,23:57:35,action,game console,Standard,India,101,76,0.75,1,338,3.4,Yes,2,2,1,12/01/2024,12/01/2024,2024-01-12 00:00:00+00:00,2024-01-12 00:00:00+00:00,2024-01-12 05:30:00+05:30,2024-01-12 05:30:00+05:30,5,5,3,standard,0,1,2
SSN102632,USR3537,06:31:21,07:58:21,horror,game console,Standard,India,87,71,0.85,3,202,2.9,No,1,1,1,27/09/2024,27/09/2024,2024-09-27 00:00:00+00:00,2024-09-27 00:00:00+00:00,2024-09-27 05:30:00+05:30,2024-09-27 05:30:00+05:30,5,5,3,standard,6,1,2
SSN102633,USR2532,18:41:40,19:41:40,action,phone,Standard,Germany,58,44,0.69,2,323,3.6,Yes,4,3,0,29/08/2024,29/08/2024,2024-08-29 00:00:00+00:00,2024-08-29 00:00:00+00:00,2024-08-29 02:00:00+02:00,2024-08-29 02:00:00+02:00,2,2,0,standard,0,3,2
SSN102634,USR3360,01:59:21,02:27:21,action,game console,Premium,Brazil,28,18,0.75,2,171,3.6,Yes,1,5,0,25/10/2024,25/10/2024,2024-10-25 00:00:00+00:00,2024-10-25 00:00:00+00:00,2024-10-24 21:00:00-03:00,2024-10-24 21:00:00-03:00,21,21,0,premium,0,1,1
SSN102635,USR7850,17:34:08,20:09:08,drama,phone,Basic,Brazil,152,150,0.94,0,469,2.7,No,1,5,2,04/02/2024,04/02/2024,2024-02-04 00:00:00+00:00,2024-02-04 00:00:00+00:00,2024-02-03 21:00:00-03:00,2024-02-03 21:00:00-03:00,21,21,3,basic,5,3,0
SSN102636,USR6680,18:44:06,21:24:06,horror,phone,Premium,United Kingdom,159,95,0.6,1,513,4,Yes,3,2,0,19/01/2024,19/01/2024,2024-01-19 00:00:00+00:00,2024-01-19 00:00:00+00:00,2024-01-19 00:00:00+00:00,2024-01-19 00:00:00+00:00,0,0,1,premium,6,3,1
SSN102637,USR5994,07:08:05,09:12:05,animation,tablet,Standard,United Kingdom,121,117,0.98,1,257,3.7,No,2,4,2,07/08/2024,07/08/2024,2024-08-07 00:00:00+00:00,2024-08-07 00:00:00+00:00,2024-08-07 01:00:00+01:00,2024-08-07 01:00:00+01:00,1,1,3,standard,1,5,2
SSN102638,USR6198,18:57:06,20:27:06,drama,smart tv,Basic,Usa,89,29,0.37,1,639,4.4,Yes,3,2,2,18/01/2024,18/01/2024,2024-01-18 00:00:00+00:00,2024-01-18 00:00:00+00:00,2024-01-17 19:00:00-05:00,2024-01-17 19:00:00-05:00,19,19,2,basic,5,4,0
SSN102639,USR2614,12:20:34,14:17:34,comedy,game console,Premium,Australia,119,119,1,0,439,,No,0,2,0,25/08/2024,25/08/2024,2024-08-25 00:00:00+00:00,2024-08-25 00:00:00+00:00,2024-08-25 10:00:00+10:00,2024-08-25 10:00:00+10:00,10,10,1,premium,3,1,1
SSN102640,USR7198,17:28:49,20:11:49,animation,phone,Basic,Brazil,165,104,0.68,0,423,3.8,No,4,1,0,15/05/2024,15/05/2024,2024-05-15 00:00:00+00:00,2024-05-15 00:00:00+00:00,2024-05-14 21:00:00-03:00,2024-05-14 21:00:00-03:00,21,21,1,basic,1,3,0
SSN102641,USR6333,20:27:03,22:06:03,science fiction,game console,Premium,France,101,91,0.95,2,338,3.3,Yes,1,2,0,11/10/2024,11/10/2024,2024-10-11 00:00:00+00:00,2024-10-11 00:00:00+00:00,2024-10-11 02:00:00+02:00,2024-10-11 02:00:00+02:00,2,2,3,premium,8,1,1
SSN102642,USR9497,05:06:26,06:00:26,horror,game console,Premium,Germany,55,20,0.39,3,202,3.7,No,1,1,0,27/10/2024,27/10/2024,2024-10-27 00:00:00+00:00,2024-10-27 00:00:00+00:00,2024-10-27 02:00:00+02:00,2024-10-27 02:00:00+02:00,2,2,0,premium,6,1,1
SSN102643,USR9130,08:12:23,10:40:23,science fiction,phone,Basic,France,147,74,0.53,0,265,4.3,No,1,4,1,24/10/2024,24/10/2024,2024-10-24 00:00:00+00:00,2024-10-24 00:00:00+00:00,2024-10-24 02:00:00+02:00,2024-10-24 02:00:00+02:00,2,2,1,basic,8,3,0
SSN102644,USR4000,09:14:28,12:13:28,romance,tablet,Basic,United Kingdom,182,178,1,1,405,4,No,0,1,2,13/02/2024,13/02/2024,2024-02-13 00:00:00+00:00,2024-02-13 00:00:00+00:00,2024-02-13 00:00:00+00:00,2024-02-13 00:00:00+00:00,0,0,1,basic,7,5,0
SSN102645,USR3224,18:50:26,20:13:26,horror,game console,Standard,Brazil,80,70,0.88,1,417,2.7,Yes,1,4,1,15/06/2024,15/06/2024,2024-06-15 00:00:00+00:00,2024-06-15 00:00:00+00:00,2024-06-14 21:00:00-03:00,2024-06-14 21:00:00-03:00,21,21,0,standard,6,1,2
SSN102646,USR2388,09:02:14,09:23:14,documentary,tablet,Standard,Brazil,22,14,0.74,1,353,3.6,No,2,7,1,17/10/2024,17/10/2024,2024-10-17 00:00:00+00:00,2024-10-17 00:00:00+00:00,2024-10-16 21:00:00-03:00,2024-10-16 21:00:00-03:00,21,21,0,standard,4,5,2
SSN102647,USR6730,03:38:16,05:01:16,romance,phone,Standard,India,82,80,0.95,2,221,2.5,No,1,4,2,03/07/2024,03/07/2024,2024-07-03 00:00:00+00:00,2024-07-03 00:00:00+00:00,2024-07-03 05:30:00+05:30,2024-07-03 05:30:00+05:30,5,5,3,standard,7,3,2
SSN102648,USR4361,05:11:35,05:35:35,drama,tablet,Standard,Germany,25,11,0.52,4,426,3.2,No,2,2,2,07/07/2024,07/07/2024,2024-07-07 00:00:00+00:00,2024-07-07 00:00:00+00:00,2024-07-07 02:00:00+02:00,2024-07-07 02:00:00+02:00,2,2,0,standard,5,5,2
SSN102649,USR5543,21:12:28,21:35:28,horror,phone,Standard,Usa,18,6,0.37,2,434,2.7,Yes,0,2,0,17/08/2024,17/08/2024,2024-08-17 00:00:00+00:00,2024-08-17 00:00:00+00:00,2024-08-16 20:00:00-04:00,2024-08-16 20:00:00-04:00,20,20,0,standard,6,3,2
SSN102650,USR9196,08:48:33,09:18:33,romance,phone,Basic,India,29,24,0.69,0,326,4.7,No,1,1,0,09/09/2024,09/09/2024,2024-09-09 00:00:00+00:00,2024-09-09 00:00:00+00:00,2024-09-09 05:30:00+05:30,2024-09-09 05:30:00+05:30,5,5,2,basic,7,3,0
